BEDRIJFSNAAM,VESTIGINGSPLAATS,VERSTREKT VOORSCHOT,waarsch_buitenland,provincie,provincie_code,gemeente,gemeente_code
STOEFZAND,HOOGEVEEN,861,0,Drenthe,PV22,Hoogeveen,0118
STOEL EXCLUSIEF B.V.,ROLDE,15336,0,Drenthe,PV22,Aa en Hunze,1680
STOFBERG,KRIMPEN AAN DEN IJSSEL,5670,0,Zuid-Holland,PV28,Krimpen aan den IJssel,0542
STOKERS TRAVEL GROUP B.V.,NAARDEN,26412,0,Noord-Holland,PV27,Gooise Meren,1942
STOKJES EN LEPEL V.O.F.,BUSSUM,2703,0,Noord-Holland,PV27,Gooise Meren,1942
STOKMAN,OVERVEEN,8955,0,Noord-Holland,PV27,Bloemendaal,0377
STOKMAN,AMSTELHOEK,6111,0,Utrecht,PV26,De Ronde Venen,0736
STOKMAN B.V.,RAAMSDONKSVEER,138234,0,Noord-Brabant,PV30,Geertruidenberg,0779
STOKMAN-SCW-B.V.,RAAMSDONKSVEER,28386,0,Noord-Brabant,PV30,Geertruidenberg,0779
STOKS-VAN BERGEN BEHEER B.V.,ROERMOND,2397,0,Limburg,PV31,Roermond,0957
STOLK,AMSTERDAM,7512,0,Noord-Holland,PV27,Amsterdam,0363
STOLK,ROTTERDAM,6339,0,Zuid-Holland,PV28,Rotterdam,0599
STOLK,MAASSLUIS,10575,0,Zuid-Holland,PV28,Maassluis,0556
STOLL,TEGELEN,3678,0,Limburg,PV31,Venlo,0983
STOLWIJK OOGARTSEN B.V.,BERGEN OP ZOOM,37386,0,Noord-Brabant,PV30,Bergen op Zoom,0748
STOMERIJ EINDHOVEN B.V.,EINDHOVEN,19860,0,Noord-Brabant,PV30,Eindhoven,0772
STOMERIJ PANDA B.V.,VOORBURG,7287,0,Zuid-Holland,PV28,Leidschendam-Voorburg,1916
STOMERIJ TIP TOP V.O.F.,WOERDEN,2523,0,Utrecht,PV26,Woerden,0632
STORAGE QUALITY SOLUTIONS B.V.,NIJMEGEN,23046,0,Gelderland,PV25,Nijmegen,0268
STORIESSTUDIO B.V.,EDE GLD,13749,0,Gelderland,PV25,Duiven,0226
STORM FIREFIGHTING SUPPORT INTERNATIONAL B.V.,OOSTVOORNE,2499,0,Zuid-Holland,PV28,Westvoorne,0614
STORM POSTPRODUCTION B.V.,AMSTERDAM,92739,0,Noord-Holland,PV27,Amsterdam,0363
STORY SOUND B.V.,ALPHEN GLD,65481,0,Gelderland,PV25,Duiven,0226
STORYBOARD MEDIA B.V.,AMSTERDAM,64143,0,Noord-Holland,PV27,Amsterdam,0363
STOTER,AMSTERDAM,7116,0,Noord-Holland,PV27,Amsterdam,0363
STOUTHART,HOOGERHEIDE,1926,0,Noord-Brabant,PV30,Woensdrecht,0873
STRAALBEDRIJF VAN DER GRIEND B.V.,LOPIK,21501,0,Utrecht,PV26,Lopik,0331
STRAATMAKERSBEDRIJF HENNEPHOF & JONK B.V.,EDAM,5748,0,Noord-Holland,PV27,Edam-Volendam,0385
STRABO B.V.,AMSTERDAM,25215,0,Noord-Holland,PV27,Amsterdam,0363
STRABRECHT V.O.F.,HEEZE,594,0,Noord-Brabant,PV30,Heeze-Leende,1658
STRACON TECHNISCHE DIENSTVERLENING B.V.,S-HERTOGENBOSCH,104832,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
STRADA DEL VINO B.V.,DORDRECHT,21081,0,Zuid-Holland,PV28,Dordrecht,0505
STRAIGHT AWAY BENELUX B.V.,HOORN NH,34887,0,Noord-Holland,PV27,Hoorn,0405
STRAIGHT INTERNATIONAL SECURITY B.V.,UTRECHT,416154,0,Utrecht,PV26,Utrecht,0344
STRAK ADVERTISING B.V.,AMSTERDAM,10776,0,Noord-Holland,PV27,Amsterdam,0363
STRAND BINNEN B.V.,BREDA,28065,0,Noord-Brabant,PV30,Breda,0758
STRAND GROEDE HORECA B.V.,GROEDE,32533,0,Zeeland,PV29,Sluis,1714
STRAND RESORT NIEUWVLIET-BAD B.V.,NIEUWVLIET,23460,0,Zeeland,PV29,Sluis,1714
STRANDED FLIGHT SOLUTIONS B.V.,BUSSUM,7596,0,Noord-Holland,PV27,Gooise Meren,1942
STRANDPAVILJOEN PUUR EXPLOITATIE GROEDE B.V.,GROEDE,23280,0,Zeeland,PV29,Sluis,1714
STRANDPAVILJOEN WOODSTOCK '69 B.V.,OVERVEEN,6564,0,Noord-Holland,PV27,Bloemendaal,0377
STRANDPAVILJOEN ZUID-ZUID-WEST B.V.,RENESSE,11384,0,Zeeland,PV29,Schouwen-Duiveland,1676
STRATEN,UTRECHT,5091,0,Utrecht,PV26,Utrecht,0344
STRATING,WEERT,1224,0,Limburg,PV31,Weert,0988
STRATUS IT B.V.,DOETINCHEM,13212,0,Gelderland,PV25,Doetinchem,0222
STRAVERS PROMOTIONS B.V.,ULFT,60153,0,Gelderland,PV25,Oude IJsselstreek,1509
STRAVERS TORENKRANEN B.V.,VEGHEL,133236,0,Noord-Brabant,PV30,Meierijstad,1948
STREAMINGBUZZ B.V.,HAARLEM,12567,0,Noord-Holland,PV27,Haarlem,0392
STREET STYLE B.V.,ROTTERDAM,7779,0,Zuid-Holland,PV28,Rotterdam,0599
STREETWISE FUNDRAISING B.V.,AMSTERDAM,200007,0,Noord-Holland,PV27,Amsterdam,0363
STRELLSON HAARLEM B.V.,HAARLEM,3909,0,Noord-Holland,PV27,Haarlem,0392
STRETCHTENT-HUREN.NL B.V.,CUIJK,2469,0,Noord-Brabant,PV30,Land van Cuijk,1982
STRICTLY BUSINESS B.V.,PRINSENBEEK,3015,0,Noord-Brabant,PV30,Breda,0758
STRIETHOULDT CATERING EN OUD- HOLLANDSE GERECHTENSPECIALIST C.V.,WESTERBORK,8697,0,Drenthe,PV22,Midden-Drenthe,1731
STRIJBOS,OSPEL,924,0,Limburg,PV31,Nederweert,0946
STRIJDHAFTIG,AMSTERDAM,2253,0,Noord-Holland,PV27,Amsterdam,0363
STRIJK AUTOSCHADE V.O.F.,GAMEREN,9876,0,Gelderland,PV25,Zaltbommel,0297
STRIK BANKETBAKKERIJ B.V.,MALDEN,12693,0,Gelderland,PV25,Heumen,0252
STRIK STOOMKETELVERHUUR N.V.,S-GRAVENZANDE,25644,0,Zuid-Holland,PV28,Westland,1783
STRIKE BACK MEDIA GROUP B.V.,ZANDVOORT,2598,0,Noord-Holland,PV27,Zandvoort,0473
STROETENGA TECHNOLOGIES B.V.,HEINKENSZAND,14115,0,Zeeland,PV29,Borsele,0654
STROMMA NEDERLAND B.V.,AMSTERDAM,520050,0,Noord-Holland,PV27,Amsterdam,0363
STRONGWOOD TRADING B.V.,TER APEL,7458,0,Groningen,PV20,Westerwolde,1950
STRONKS,AMERSFOORT,8727,0,Utrecht,PV26,Amersfoort,0307
STROOM MEDIACOMMUNICATIE B.V.,ROTTERDAM,44439,0,Zuid-Holland,PV28,Rotterdam,0599
STRUIJK MILIEU B.V.,KRIMPEN AAN DE LEK,24477,0,Zuid-Holland,PV28,Krimpenerwaard,1931
STRUIJK SLOOP EN GRONDWERKEN B.V.,KRIMPEN AAN DE LEK,34413,0,Zuid-Holland,PV28,Krimpenerwaard,1931
STRUKTON CIVIEL NOORD & OOST B.V.,OLDENZAAL,123327,0,Overijssel,PV23,Oldenzaal,0173
STRUKTON CIVIEL NOORD & OOST B.V.,OLDENZAAL,576234,0,Overijssel,PV23,Oldenzaal,0173
STRUKTON CIVIEL PROJECTEN B.V.,UTRECHT,419403,0,Utrecht,PV26,Utrecht,0344
STRUKTON CIVIEL PROJECTEN B.V.,UTRECHT,34824,0,Utrecht,PV26,Utrecht,0344
STRUKTON CIVIEL PROJECTEN B.V.,UTRECHT,12351,0,Utrecht,PV26,Utrecht,0344
STRUKTON CIVIEL ZUID B.V.,BREDA,135114,0,Noord-Brabant,PV30,Breda,0758
STRUKTON CIVIEL ZUID B.V.,BREDA,342825,0,Noord-Brabant,PV30,Breda,0758
STRUKTON IMMERSION PROJECTS B.V.,UTRECHT,124248,0,Utrecht,PV26,Utrecht,0344
STRUKTON M & E B.V.,UTRECHT,120324,0,Utrecht,PV26,Utrecht,0344
STRUKTON PREFAB BETON B.V.,UTRECHT,35661,0,Utrecht,PV26,Utrecht,0344
STRUKTON RAIL B.V.,UTRECHT,3795951,0,Utrecht,PV26,Utrecht,0344
STRUKTON ROLLING STOCK B.V.,UTRECHT,465243,0,Utrecht,PV26,Utrecht,0344
STRUTHOFF,HULSBERG,15999,0,Limburg,PV31,Beekdaelen,1954
STUDENTS FOR STUDENTS B.V.,UTRECHT,8040,0,Utrecht,PV26,Utrecht,0344
STUDENTSPLUS NEDERLAND B.V.,S-GRAVENHAGE,23208,0,Zuid-Holland,PV28,'s-Gravenhage,0518
STUDENTSTAY B.V.,LEEUWARDEN,8580,0,Fryslân,PV21,Leeuwarden,0080
STUDIEMEESTERS B.V.,AMSTERDAM,10407,0,Noord-Holland,PV27,Amsterdam,0363
STUDIO 100 INTERNATIONAL B.V.,BREDA,6249,0,Noord-Brabant,PV30,Breda,0758
STUDIO 100 N.V.,BREDA,34131,0,Noord-Brabant,PV30,Breda,0758
STUDIO 38C B.V.,OVERASSELT,32265,0,Gelderland,PV25,Heumen,0252
STUDIO A12 B.V.,BUNNIK,4116,0,Utrecht,PV26,Bunnik,0312
STUDIO ARTHUR VAN DER VEER B.V.,ENSCHEDE,6699,0,Overijssel,PV23,Enschede,0153
STUDIO DEPENDANCE B.V.,BREDA,17973,0,Noord-Brabant,PV30,Breda,0758
STUDIO DRIFT B.V.,AMSTERDAM,111201,0,Noord-Holland,PV27,Amsterdam,0363
STUDIO ECHO B.V.,S-GRAVENHAGE,3723,0,Zuid-Holland,PV28,'s-Gravenhage,0518
STUDIO EXPLOITATIE B.V.,TILBURG,13953,0,Noord-Brabant,PV30,Tilburg,0855
STUDIO FFWD B.V.,AMSTERDAM,32454,0,Noord-Holland,PV27,Amsterdam,0363
STUDIO FONKEL B.V.,AMERSFOORT,22266,0,Utrecht,PV26,Amersfoort,0307
STUDIO FREEK PRODUCTIONS B.V.,AMSTERDAM,15900,0,Noord-Holland,PV27,Amsterdam,0363
STUDIO HOGE HEREN B.V.,ROTTERDAM,9384,0,Zuid-Holland,PV28,Rotterdam,0599
STUDIO IMPACT B.V.,GRONINGEN,3225,0,Groningen,PV20,Groningen,0014
STUDIO JUX B.V.,AMSTERDAM,12777,0,Noord-Holland,PV27,Amsterdam,0363
STUDIO LINSE B.V.,AMSTERDAM,6447,0,Noord-Holland,PV27,Amsterdam,0363
STUDIO LONNE WENNEKENDONK B.V.,ROTTERDAM,5748,0,Zuid-Holland,PV28,Rotterdam,0599
STUDIO LOUTER B.V.,AMSTERDAM,43950,0,Noord-Holland,PV27,Amsterdam,0363
STUDIO MARCO VERMEULEN B.V.,ROTTERDAM,13104,0,Zuid-Holland,PV28,Rotterdam,0599
STUDIO MOCKINGBIRD B.V.,ARNHEM,1965,0,Gelderland,PV25,Arnhem,0202
STUDIO NINABER B.V.,DELFT,13029,0,Zuid-Holland,PV28,Delft,0503
STUDIO OOSTERMAN B.V.,AARLANDERVEEN,3878,0,Zuid-Holland,PV28,Alphen aan den Rijn,0484
STUDIO PERFECT B.V.,DEVENTER,10485,0,Overijssel,PV23,Deventer,0150
STUDIO PETER DE RAAF B.V.,NIEUWERKERK AD IJSSEL,6921,0,Zeeland,PV29,Schouwen-Duiveland,1676
STUDIO PG B.V.,WEESP,2259,0,Noord-Holland,PV27,Amsterdam,0363
STUDIO PROTOTYPE B.V.,AMSTERDAM,16335,0,Noord-Holland,PV27,Amsterdam,0363
STUDIO TOGNINI B.V.,OISTERWIJK,13917,0,Noord-Brabant,PV30,Oisterwijk,0824
STUDIO VAN LOON B.V.,HOOFDDORP,2961,0,Noord-Holland,PV27,Haarlemmermeer,0394
STUDIO VITAFIT B.V.,WASSENAAR,4098,0,Zuid-Holland,PV28,Wassenaar,0629
STUDIO XAG B.V.,DIEMEN,11016,0,Noord-Holland,PV27,Diemen,0384
STUDIONINEDOTS B.V.,AMSTERDAM,33219,0,Noord-Holland,PV27,Amsterdam,0363
STUDIO-ONLINE B.V.,AMSTERDAM,14433,0,Noord-Holland,PV27,Amsterdam,0363
STUDIOTEKST B.V.,NIEUWEGEIN,2949,0,Utrecht,PV26,Nieuwegein,0356
STUDYTRAVEL B.V.,NIJMEGEN,26472,0,Gelderland,PV25,Nijmegen,0268
STUDYWORKS B.V.,UTRECHT,66486,0,Utrecht,PV26,Utrecht,0344
STUIFMEEL,UTRECHT,1188,0,Utrecht,PV26,Utrecht,0344
STUIVENBERG,VEENENDAAL,5916,0,Utrecht,PV26,Veenendaal,0345
STUIVER & WEIJLING B.V.,DE MEERN,2403,0,Utrecht,PV26,Utrecht,0344
STUKADOORSBEDRIJF NIBBELING B.V.,SINT HUBERT,13239,0,Noord-Brabant,PV30,Land van Cuijk,1982
STURING,AMSTELHOEK,3339,0,Utrecht,PV26,De Ronde Venen,0736
STURM DEALER OCCASIONSB.V.,MIDDELBURG,4719,0,Zeeland,PV29,Middelburg,0687
STYLE CNC MACHINES B.V.,BUNSCHOTEN-SPAKENBURG,91512,0,Utrecht,PV26,Bunschoten,0313
STYLE GROUPS & INCENTIVES B.V.,HEERHUGOWAARD,4062,0,Noord-Holland,PV27,Dijk en Waard,1980
STYLE INDIVIDUALS B.V.,HEERHUGOWAARD,55323,0,Noord-Holland,PV27,Dijk en Waard,1980
STYLES CONCEPTS B.V.,HAARLEM,26313,0,Noord-Holland,PV27,Haarlem,0392
STYLES FASHION B.V.,EEFDE,24945,0,Gelderland,PV25,Lochem,0262
STYLUS CONSULTANCY B.V.,BLARICUM,13605,0,Noord-Holland,PV27,Blaricum,0376
STYX AUTOMOTIVE B.V.,NUENEN,7893,0,Noord-Brabant,PV30,"Nuenen, Gerwen en Nederwetten",0820
SUB MICRON TOOLING B.V.,HELMOND,10206,0,Noord-Brabant,PV30,Helmond,0794
SUBB4 B.V.,MONTFOORT,24534,0,Utrecht,PV26,Montfoort,0335
SUBEL INVESTERINGSMAATSCHAPPIJ N.V.,BREDA,6357,0,Noord-Brabant,PV30,Breda,0758
SUBWAY TILBURG TOO B.V.,NEDERWEERT,8535,0,Limburg,PV31,Nederweert,0946
SUCCESGIDS B.V.,ZAANDAM,29106,0,Noord-Holland,PV27,Zaanstad,0479
SUCCUBUS B.V.,ASSENDELFT,11529,0,Noord-Holland,PV27,Zaanstad,0479
SUDA LOGISTICS B.V.,HAARLEM,5343,0,Noord-Holland,PV27,Haarlem,0392
SUER,AMSTERDAM,5979,0,Noord-Holland,PV27,Amsterdam,0363
SUERS,ENSCHEDE,4812,0,Overijssel,PV23,Enschede,0153
SUEZ RR IWS REMEDIATION B.V.,UTRECHT,124998,0,Utrecht,PV26,Utrecht,0344
SUGAR CITY EVENTS B.V.,HALFWEG,23475,0,Noord-Holland,PV27,Haarlemmermeer,0394
SUGARLICIOUS VOF,AMSTERDAM,7056,0,Noord-Holland,PV27,Amsterdam,0363
SUGIHARTO,EINDHOVEN,2058,0,Noord-Brabant,PV30,Eindhoven,0772
SUI SHA YA B.V,S-GRAVENHAGE,8835,0,Zuid-Holland,PV28,'s-Gravenhage,0518
SUIJLEKOM,SCHIEDAM,2676,0,Zuid-Holland,PV28,Schiedam,0606
SUIT SUPPLY B.V.,AMSTERDAM,1930416,0,Noord-Holland,PV27,Amsterdam,0363
SUIT SUPPLY HOLDING B.V.,AMSTERDAM,43719,0,Noord-Holland,PV27,Amsterdam,0363
SUJO INFRASERVICES B.V.,GORREDIJK,2892,0,Fryslân,PV21,Opsterland,0086
SULTANS B.V.,UTRECHT,35205,0,Utrecht,PV26,Utrecht,0344
SUM INVESTMENTS B.V.,ROERMOND,897,0,Limburg,PV31,Roermond,0957
SUMMA PETFOOD B.V.,PUTTEN,100077,0,Gelderland,PV25,Putten,0273
SUMMIT REGISTRATION & SERVICES B.V.,UTRECHT,36957,0,Utrecht,PV26,Utrecht,0344
SUMMIT SPORTS B.V.,HAARLEM,6177,0,Noord-Holland,PV27,Haarlem,0392
SUMMIT TRAVEL B.V.,ROTTERDAM,64272,0,Zuid-Holland,PV28,Rotterdam,0599
SUMMITTO B.V.,AMSTERDAM,29865,0,Noord-Holland,PV27,Amsterdam,0363
SUMO MARKTHAL B.V.,ROTTERDAM,52059,0,Zuid-Holland,PV28,Rotterdam,0599
SUN & BEAUTY SALON MURANO B.V.,ZAANDAM,7596,0,Noord-Holland,PV27,Zaanstad,0479
SUN ENTERPRISES B.V.,ALMERE,6168,0,Flevoland,PV24,Almere,0034
SUN ROESTVASTSTAAL B.V.,BEMMEL,143775,0,Gelderland,PV25,Lingewaard,1705
SUN TEST SYSTEMS B.V.,WEESP,406728,0,Noord-Holland,PV27,Amsterdam,0363
SUNAIR VAKANTIES B.V.,ALPHEN AAN DEN RIJN,73644,0,Zuid-Holland,PV28,Alphen aan den Rijn,0484
SUNAR,AMERSFOORT,1401,0,Utrecht,PV26,Amersfoort,0307
SUN-ARTS VLIEGENGORDIJNEN B.V.,HEERHUGOWAARD,19110,0,Noord-Holland,PV27,Dijk en Waard,1980
SUNCHEM B.V.,HEEMSTEDE,14667,0,Noord-Holland,PV27,Heemstede,0397
SUNCONNECT B.V.,OUDKARSPEL,28677,0,Noord-Holland,PV27,Schagen,0441
SUNERGETIC B.V.,ALKMAAR,40224,0,Noord-Holland,PV27,Alkmaar,0361
SUNIER,EINDHOVEN,3333,0,Noord-Brabant,PV30,Eindhoven,0772
SUNIX B.V.,WESTERVOORT,10869,0,Gelderland,PV25,Westervoort,0293
SUNLIGHTSHOP B.V.,VLAARDINGEN,19887,0,Zuid-Holland,PV28,Vlaardingen,0622
SUNNY CARS GMBH,HAARLEM,82146,0,Noord-Holland,PV27,Haarlem,0392
SUNNY FASHION BENELUX B.V.,GELEEN,19878,0,Limburg,PV31,Sittard-Geleen,1883
SUNOIL EMPLOYMENT B.V.,EMMEN,253821,0,Drenthe,PV22,Emmen,0114
SUNRO CHANGE B.V.,AMSTERDAM,34107,0,Noord-Holland,PV27,Amsterdam,0363
SUNSHINE LOYALTY B.V.,BEST,44637,0,Noord-Brabant,PV30,Best,0753
SUNWAY EDUCATION & TECHNOLOGY GROUP B.V.,RIJSWIJK ZH,26118,0,Zuid-Holland,PV28,Rijswijk,0603
SUPA B.V.,AMSTERDAM,22881,0,Noord-Holland,PV27,Amsterdam,0363
SUPAIR INTERMEDIAIRS B.V.,DELFT,32355,0,Zuid-Holland,PV28,Delft,0503
SUPCOM TERNEUZEN B.V.,TERNEUZEN,2031,0,Zeeland,PV29,Terneuzen,0715
SUPER CUT EINDHOVEN B.V.,EINDHOVEN,9486,0,Noord-Brabant,PV30,Eindhoven,0772
SUPER NEON LICHTRECLAME B.V.,BEESD,26271,0,Gelderland,PV25,West Betuwe,1960
SUPER SOUND LEIDEN B.V.,LEIDEN,1275,0,Zuid-Holland,PV28,Leiden,0546
SUPERB SOLUTIONS B.V.,AMSTERDAM,26235,0,Noord-Holland,PV27,Amsterdam,0363
SUPERBE B.V.,AMSTERDAM,339,0,Noord-Holland,PV27,Amsterdam,0363
SUPERCLEAN HORECA DIENSTEN B.V.,AMSTERDAM,906,0,Noord-Holland,PV27,Amsterdam,0363
SUPEREVENT B.V.,OUDE MEER,30180,0,Noord-Holland,PV27,Haarlemmermeer,0394
SUPERGROUP NETHERLANDS RETAIL B.V.,GILZE,110679,0,Noord-Brabant,PV30,Gilze en Rijen,0784
SUPERMARKT BERNING B.V.,DENEKAMP,7359,0,Overijssel,PV23,Dinkelland,1774
SUPERNOVA LUXURY INTERIORS B.V.,FRANEKER,24897,0,Fryslân,PV21,Waadhoeke,1949
SUPERREBEL AGENCY B.V.,BREDA,37461,0,Noord-Brabant,PV30,Breda,0758
SUPERSCRIPT BEHEER B.V.,TIENHOVEN UT,9840,0,Utrecht,PV26,Rhenen,0340
SUPPERCLUB 2.0 B.V.,AMSTERDAM,103926,0,Noord-Holland,PV27,Amsterdam,0363
SUPPERCLUBCRUISE 3.0 B.V.,AMSTERDAM,7005,0,Noord-Holland,PV27,Amsterdam,0363
SUPPLY CHAIN NETWORKS B.V.,ALPHEN AAN DEN RIJN,23757,0,Zuid-Holland,PV28,Alphen aan den Rijn,0484
SUPPORT MEDIA B.V.,ASSEN,21528,0,Drenthe,PV22,Assen,0106
SUP-R B.V.,DELFT,2361,0,Zuid-Holland,PV28,Delft,0503
SUPROTECH B.V.,KLUNDERT,3402,0,Noord-Brabant,PV30,Moerdijk,1709
SURFACE TREATMENT NEDERLAND B.V.,MAASBRACHT,251151,0,Limburg,PV31,Maasgouw,1641
SURINAAMSE LUCHTVAART MAATSCHAPPIJ N.V.,AMSTERDAM,179073,0,Noord-Holland,PV27,Amsterdam,0363
SURPRISEFACTORY B.V.,CAPELLE AAN DEN IJSSEL,8154,0,Zuid-Holland,PV28,Capelle aan den IJssel,0502
SURVIVALRUN BOND NEDERLAND,ARNHEM,5997,0,Gelderland,PV25,Arnhem,0202
SUSHI BY ME B.V.,DEVENTER,4641,0,Overijssel,PV23,Deventer,0150
SUSHI KINGS B.V.,AMSTERDAM,19221,0,Noord-Holland,PV27,Amsterdam,0363
SUSHI PARTY V.O.F.,AMSTERDAM,3498,0,Noord-Holland,PV27,Amsterdam,0363
SUSHI TODAY UTRECHT B.V.,UTRECHT,24570,0,Utrecht,PV26,Utrecht,0344
SUSHITO MP B.V.,AMSTERDAM,9858,0,Noord-Holland,PV27,Amsterdam,0363
SUSIE'S SALOON C.V.,AMSTERDAM,15999,0,Noord-Holland,PV27,Amsterdam,0363
SUSMETRO EU B.V.,TILBURG,3690,0,Noord-Brabant,PV30,Tilburg,0855
SUSTAINER HOMES B.V.,UTRECHT,35223,0,Utrecht,PV26,Utrecht,0344
SUSUZLUOGLU,AMSTERDAM,9258,0,Noord-Holland,PV27,Amsterdam,0363
SUTHERLAND DESIGN B.V.,SITTARD,21762,0,Limburg,PV31,Sittard-Geleen,1883
SUWANAMANEE,LEUSDEN,744,0,Utrecht,PV26,Leusden,0327
SV CHARLOIS,ROTTERDAM,2640,0,Zuid-Holland,PV28,Rotterdam,0599
SV VENRAY,VENRAY,1203,0,Limburg,PV31,Venray,0984
SVENSCAR B.V,DORDRECHT,46926,0,Zuid-Holland,PV28,Dordrecht,0505
SVK TEGELWERKEN B.V.,ALKMAAR,54456,0,Noord-Holland,PV27,Alkmaar,0361
SVO B.V.,VALKENBURG ZH,95700,0,Zuid-Holland,PV28,Katwijk,0537
SVO RAIL RI B.V.,BAARN,25344,0,Utrecht,PV26,Baarn,0308
SVO RAIL RS B.V.,BAARN,2931,0,Utrecht,PV26,Baarn,0308
SW Schoen-van DIJK,HARMELEN,5205,0,Utrecht,PV26,Woerden,0632
SWAAB,LELYSTAD,1446,0,Flevoland,PV24,Lelystad,0995
SWAAN,AMSTERDAM,3780,0,Noord-Holland,PV27,Amsterdam,0363
SWAAN,EINDHOVEN,1572,0,Noord-Brabant,PV30,Eindhoven,0772
SWADON B.V.,GASSELTERNIJVEEN,1632,0,Drenthe,PV22,Aa en Hunze,1680
SWAMA,DE WILP,7431,0,Groningen,PV20,Westerkwartier,1969
SWANEN,EINDHOVEN,8415,0,Noord-Brabant,PV30,Eindhoven,0772
SWANINK TECHNOLOGY COEVORDEN B.V.,COEVORDEN,94767,0,Drenthe,PV22,Coevorden,0109
SWAROVSKI NETHERLANDS B.V.,AMSTERDAM,167547,0,Noord-Holland,PV27,Amsterdam,0363
SWART ADVOCATEN B.V.,EINDHOVEN,4659,0,Noord-Brabant,PV30,Eindhoven,0772
SWARTE WALVIS B.V.,ZAANDAM,24459,0,Noord-Holland,PV27,Zaanstad,0479
SWEET & SALT B.V.,SPAUBEEK,3630,0,Limburg,PV31,Beek,0888
SWING- EN EETCAFE 'T PAKHUIS B.V.,UTRECHT,20982,0,Utrecht,PV26,Utrecht,0344
SWINKELS,HELMOND,627,0,Noord-Brabant,PV30,Helmond,0794
SWINKELS,SOERENDONK,10638,0,Noord-Brabant,PV30,Cranendonck,1706
SWINKELS,BEEGDEN,2667,0,Limburg,PV31,Maasgouw,1641
SWISHFUND NEDERLAND B.V.,NAARDEN,95796,0,Noord-Holland,PV27,Gooise Meren,1942
SWISS INTERNATIONAL AIR LINES AG SWISS INTERNATIONAL AIR LINES SA SWISS INTERNATIONAL AIR LINES LTD,SCHIPHOL,18684,0,Noord-Holland,PV27,Haarlemmermeer,0394
SWISSOTEL AMSTERDAM B.V.,AMSTERDAM,120258,0,Noord-Holland,PV27,Amsterdam,0363
SWISSPORT AMSTERDAM B.V.,SCHIPHOL,884268,0,Noord-Holland,PV27,Haarlemmermeer,0394
SWISSPORT CARGO SERVICES THE NETHERLANDS B.V.,HOOFDDORP,489525,0,Noord-Holland,PV27,Haarlemmermeer,0394
SWISSPORT HOLDING B.V,AMSTERDAM,7200,0,Noord-Holland,PV27,Amsterdam,0363
SWITCHTRON B.V.,DRONTEN,14379,0,Flevoland,PV24,Dronten,0303
SWITTE B.V.,BUITENPOST,3759,0,Fryslân,PV21,Achtkarspelen,0059
SWJ RESULTANCY B.V.,DELFT,65742,0,Zuid-Holland,PV28,Delft,0503
SWMP SERVICES B.V.,AMSTERDAM,135102,0,Noord-Holland,PV27,Amsterdam,0363
SWS AUDIO & LIGHT RENTAL B.V.,ROSMALEN,5907,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
SX B.V.,EINDHOVEN,4608,0,Noord-Brabant,PV30,Eindhoven,0772
SYAM,MEDEMBLIK,3630,0,Noord-Holland,PV27,Medemblik,0420
SYB VAN BREDA & CO B.V.,LEIDEN,7662,0,Zuid-Holland,PV28,Leiden,0546
SYCADA NEDERLAND B.V.,AMSTERDAM,25485,0,Noord-Holland,PV27,Amsterdam,0363
SYKES MARINE HYDROMASTER B.V.,ROTTERDAM,49440,0,Zuid-Holland,PV28,Rotterdam,0599
SYMBIANCE BUSINESS CONSULTANCY B.V.,UTRECHT,1731,0,Utrecht,PV26,Utrecht,0344
SYMCON B.V.,VELDHOVEN,9675,0,Noord-Brabant,PV30,Veldhoven,0861
SYNAMIC B.V.,LEEUWARDEN,6753,0,Fryslân,PV21,Leeuwarden,0080
SYNAPPZ B.V.,OSS,18402,0,Noord-Brabant,PV30,Oss,0828
SYNCOP B.V.,HOORNAAR,4926,0,Zuid-Holland,PV28,Molenlanden,1978
SYNDICATE THE AGENCY B.V.,AMSTERDAM,18654,0,Noord-Holland,PV27,Amsterdam,0363
SYNERGO CONSULTANCY B.V.,GOES,63714,0,Zeeland,PV29,Goes,0664
SYNERGOS ZORGBEDRIJVEN B.V.,EINDHOVEN,25533,0,Noord-Brabant,PV30,Eindhoven,0772
SYNNRAY B.V.,ROTTERDAM,29883,0,Zuid-Holland,PV28,Rotterdam,0599
SYNTAX INFRAMEDIAIRS B.V.,HARDERWIJK,72741,0,Gelderland,PV25,Harderwijk,0243
SYNTEC PERSONEELSDIENSTEN B.V.,GRONINGEN,9401,0,Groningen,PV20,Groningen,0014
SYNTEC PERSONEELSDIENSTEN B.V.,GRONINGEN,58539,0,Groningen,PV20,Groningen,0014
SYNTEC PERSONEELSDIENSTEN B.V.,GRONINGEN,57,0,Groningen,PV20,Groningen,0014
SYNTERRA B.V.,HIPPOLYTUSHOEF,1260,0,Noord-Holland,PV27,Hollands Kroon,1911
SYNTHEGRA B.V.,LEUSDEN,11067,0,Utrecht,PV26,Leusden,0327
SYNTHESE IGGZ B.V.,S-GRAVENHAGE,60915,0,Zuid-Holland,PV28,'s-Gravenhage,0518
SYNTHESIS B.V.,EMMELOORD,11694,0,Flevoland,PV24,Noordoostpolder,0171
SYNTHESIS INSTITUTE B.V.,AMSTERDAM,51777,0,Noord-Holland,PV27,Amsterdam,0363
