BEDRIJFSNAAM,VESTIGINGSPLAATS,VERSTREKT VOORSCHOT,waarsch_buitenland,provincie,provincie_code,gemeente,gemeente_code
STARDUST CIRCUS INTERNATIONAL B.V.,S-GRAVENHAGE,2878,0,Zuid-Holland,PV28,'s-Gravenhage,0518
STARDUST HOLDING B.V.,S-GRAVENHAGE,20742,0,Zuid-Holland,PV28,'s-Gravenhage,0518
STARDUST HOTEL MANAGEMENT B.V.,RENESSE,39774,0,Zeeland,PV29,Schouwen-Duiveland,1676
STARGATE AMUSEMENT CENTERS B.V.,ZOETERMEER,34702,0,Zuid-Holland,PV28,Zoetermeer,0637
STARK LEARNING B.V.,GRONINGEN,30250,0,Groningen,PV20,Groningen,0014
STARKOV B.V.,AMERSFOORT,27864,0,Utrecht,PV26,Amersfoort,0307
STARMION B.V.,HEERLEN,5454,0,Limburg,PV31,Heerlen,0917
STARO NATURE'S FINEST B.V.,NOORDWIJKERHOUT,33330,0,Zuid-Holland,PV28,Noordwijk,0575
STARRENBURG STEENWIJK B.V.,STEENWIJK,3948,0,Overijssel,PV23,Steenwijkerland,1708
STARS SOUVENIRS B.V.,AMSTERDAM,11494,0,Noord-Holland,PV27,Amsterdam,0363
STARSKIN B.V.,EINDHOVEN,11236,0,Noord-Brabant,PV30,Eindhoven,0772
STARSKIN GROUP B.V.,EINDHOVEN,16252,0,Noord-Brabant,PV30,Eindhoven,0772
STARSKIN LOGISTICS B.V.,EINDHOVEN,4540,0,Noord-Brabant,PV30,Eindhoven,0772
START NU IN&OMPAK B.V.,S-GRAVENHAGE,21712,0,Zuid-Holland,PV28,'s-Gravenhage,0518
STARTMAN EXPLOITATIE B.V.,EIBERGEN,20688,0,Gelderland,PV25,Berkelland,1859
STARTMAN HOLDING B.V.,EIBERGEN,10292,0,Gelderland,PV25,Berkelland,1859
STARWORLD V.O.F.,ENSCHEDE,2362,0,Overijssel,PV23,Enschede,0153
STASSEN,MAASTRICHT,2740,0,Limburg,PV31,Maastricht,0935
STATE OF ART B.V.,LICHTENVOORDE,209458,0,Gelderland,PV25,Oost Gelre,1586
STATE OF ART STORES INTERNATIONAL B.V.,LICHTENVOORDE,159804,0,Gelderland,PV25,Oost Gelre,1586
STATION 1 B.V.,AMSTERDAM,13406,0,Noord-Holland,PV27,Amsterdam,0363
STATION 10 B.V.,HILVERSUM,41850,0,Noord-Holland,PV27,Hilversum,0402
STATION AMSTELVEEN V.O.F.,AMSTELVEEN,7298,0,Noord-Holland,PV27,Amstelveen,0362
STATION NOORD B.V.,ROTTERDAM,1036,0,Zuid-Holland,PV28,Rotterdam,0599
STATION VLISSINGEN B.V.,VLISSINGEN,1630,0,Zeeland,PV29,Vlissingen,0718
STATIONSFOODSTORE B.V.,UTRECHT,737468,0,Utrecht,PV26,Utrecht,0344
STAUT B.V.,AMSTERDAM,5662,0,Noord-Holland,PV27,Amsterdam,0363
STAVOOR DASMO MEDEZEGGENSCHAP B.V.,BAKKEVEEN,9846,0,Fryslân,PV21,Opsterland,0086
STAVOOR INBURGERING B.V.,BAKKEVEEN,12966,0,Fryslân,PV21,Opsterland,0086
STAVOOR PENSIOEN IN ZICHT B.V.,BAKKEVEEN,7112,0,Fryslân,PV21,Opsterland,0086
STAXI B.V.,AMSTERDAM,4040,0,Noord-Holland,PV27,Amsterdam,0363
STAXI VERVOER B.V.,AMSTERDAM,5058,0,Noord-Holland,PV27,Amsterdam,0363
STAYCI SERVICED APARTMENTS B.V.,S-GRAVENHAGE,13210,0,Zuid-Holland,PV28,'s-Gravenhage,0518
STC B.V.,ROTTERDAM,259372,0,Zuid-Holland,PV28,Rotterdam,0599
STC-GROUP HOLDING B.V.,ROTTERDAM,26356,0,Zuid-Holland,PV28,Rotterdam,0599
STC-KNRM B.V.,ROTTERDAM,59528,0,Zuid-Holland,PV28,Rotterdam,0599
STE EXAMENBUREAU B.V.,ENSCHEDE,5054,0,Overijssel,PV23,Enschede,0153
STEAK & BIER B.V.,ROTTERDAM,29860,0,Zuid-Holland,PV28,Rotterdam,0599
"STEAKHOUSE ""PIET DE LEEUW"" B.V.",AMSTERDAM,18386,0,Noord-Holland,PV27,Amsterdam,0363
STEAKHOUSE & SEAFOOD BAR ELLE B.V.,S-GRAVENHAGE,11848,0,Zuid-Holland,PV28,'s-Gravenhage,0518
STEAKHOUSE AMADEUS EDE B.V.,EDE GLD,33800,0,Gelderland,PV25,Duiven,0226
STEAKHOUSE CARNAL B.V.,MAASTRICHT,4738,0,Limburg,PV31,Maastricht,0935
STEAKHOUSE EL GAUCHO V.O.F.,ENSCHEDE,7562,0,Overijssel,PV23,Enschede,0153
STEAKHOUSE ERM B.V.,ERM,19040,0,Drenthe,PV22,Coevorden,0109
STEAKHOUSE GOODFELLA'S VOF,EMMEN,26220,0,Drenthe,PV22,Emmen,0114
STEAKHOUSE LUTSCHER ALM B.V.,ENSCHEDE,31592,0,Overijssel,PV23,Enschede,0153
STEAKHOUSE TER V.O.F,AMSTERDAM,3274,0,Noord-Holland,PV27,Amsterdam,0363
STEAKHOUSE VIVALDI B.V.,WINTERSWIJK MISTE,29792,0,Gelderland,PV25,Winterswijk,0294
STEAMWORKS B.V.,ARNHEM,7720,0,Gelderland,PV25,Arnhem,0202
STECK CAFE B.V.,DELFT,13206,0,Zuid-Holland,PV28,Delft,0503
STEDEMAEGHT SAILING CHARTERS B.V.,ERMELO,12222,0,Gelderland,PV25,Ermelo,0233
STEDENDRIEHOEKWONEN B.V.,DEVENTER,8948,0,Overijssel,PV23,Deventer,0150
STEEDS ADVIES B.V.,DELFT,13418,0,Zuid-Holland,PV28,Delft,0503
STEEF MEEWISSE ROSES B.V.,BLEISWIJK,2022,0,Zuid-Holland,PV28,Lansingerland,1621
STEEG,EPSE,280,0,Gelderland,PV25,Lochem,0262
STEEG,OSS,1076,0,Noord-Brabant,PV30,Oss,0828
STEEG,NIJMEGEN,738,0,Gelderland,PV25,Nijmegen,0268
STEEGH,VENLO,2110,0,Limburg,PV31,Venlo,0983
STEEGMAN ELEKTROTECHNIEK B.V.,S-GRAVENHAGE,93404,0,Zuid-Holland,PV28,'s-Gravenhage,0518
STEEGMAN ELEKTROTECHNIEK B.V.,S-GRAVENHAGE,76960,0,Zuid-Holland,PV28,'s-Gravenhage,0518
STEEGMANS,ENSCHEDE,1102,0,Overijssel,PV23,Enschede,0153
STEEHOUWER,OUDDORP ZH,4000,0,Zuid-Holland,PV28,Goeree-Overflakkee,1924
STEEL TOWER EUROPE B.V.,HOOGEZAND,40396,0,Groningen,PV20,Midden-Groningen,1952
STEELER YACHTS B.V.,STEENWIJK,16698,0,Overijssel,PV23,Steenwijkerland,1708
STEELER YACHTS DEVELOPMENT & DESIGN B.V.,STEENWIJK,18276,0,Overijssel,PV23,Steenwijkerland,1708
STEELITE INTERNATIONAL BENELUX B.V.,SCHIEDAM,6282,0,Zuid-Holland,PV28,Schiedam,0606
STEELITE INTERNATIONAL PLC,STOKE ON TRENT,5722,1,,,,
STEEN ANTIEK VOF,ALMELO,1182,0,Overijssel,PV23,Almelo,0141
STEENBEEK,APELDOORN,274,0,Gelderland,PV25,Apeldoorn,0200
STEENBEEK,NIEUWEGEIN,3844,0,Utrecht,PV26,Nieuwegein,0356
STEENBEEK,LUNTEREN,4680,0,Gelderland,PV25,Ede,0228
STEENBERGEN,GEFFEN,2200,0,Noord-Brabant,PV30,Oss,0828
STEENBERGEN,HULST,3382,0,Zeeland,PV29,Hulst,0677
STEENBERGEN,ZEVENAAR,10912,0,Gelderland,PV25,Zevenaar,0299
STEENBERGEN,ANNEN,24652,0,Drenthe,PV22,Aa en Hunze,1680
STEENBERGEN AAN ZEE B.V.,STEENBERGEN NB,37830,0,Noord-Brabant,PV30,Land van Cuijk,1982
STEENBERGEN ADVOCATUUR B.V.,VOORHOUT,2932,0,Zuid-Holland,PV28,Teylingen,1525
STEENBOK HORECA B.V.,S-GRAVENHAGE,4078,0,Zuid-Holland,PV28,'s-Gravenhage,0518
STEENCENTRALE ROXANE B.V.,BOVEN-LEEUWEN,2366,0,Gelderland,PV25,West Maas en Waal,0668
STEENIS,ZALTBOMMEL,640,0,Gelderland,PV25,Zaltbommel,0297
STEENKS & VAN DEELEN MAKELAARS- TAXATEURS B.V.,S-GRAVENHAGE,1144,0,Zuid-Holland,PV28,'s-Gravenhage,0518
STEENOVEN CATERING B.V.,HELMOND,6708,0,Noord-Brabant,PV30,Helmond,0794
STEENSMA,OSS,810,0,Noord-Brabant,PV30,Oss,0828
STEENSTRAAT B.V.,DE BILT,9016,0,Utrecht,PV26,De Bilt,0310
STEENVOORDEN,BROEK OP LANGEDIJK,502,0,Noord-Holland,PV27,Dijk en Waard,1980
STEENVOORDEN,LEIDSCHENDAM,4208,0,Zuid-Holland,PV28,Leidschendam-Voorburg,1916
STEERS,VELDHOVEN,98,0,Noord-Brabant,PV30,Veldhoven,0861
STEETSKAMP,LEIDSCHENDAM,13794,0,Zuid-Holland,PV28,Leidschendam-Voorburg,1916
STEFAN,ALMELO,3584,0,Overijssel,PV23,Almelo,0141
STEFANO'S PIZZERIA DEN BOSCH B.V.,S-HERTOGENBOSCH,16934,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
STEFANUS B.V.,AMSTERDAM,11266,0,Noord-Holland,PV27,Amsterdam,0363
STEFFEN,ARNHEM,854,0,Gelderland,PV25,Arnhem,0202
STEFFENS,MAASTRICHT,5110,0,Limburg,PV31,Maastricht,0935
STEFFIE'S STUDIO'S B.V.,ALBLASSERDAM,1782,0,Zuid-Holland,PV28,Alblasserdam,0482
STEGEMAN,BREDA,9764,0,Noord-Brabant,PV30,Breda,0758
STEGEMAN,VAASSEN,3540,0,Gelderland,PV25,Epe,0232
STEGERS ONDERMODE B.V.,ROTTERDAM,15017,0,Zuid-Holland,PV28,Rotterdam,0599
STEIJAERT,OOSTBURG,9492,0,Zeeland,PV29,Sluis,1714
STEIJN FOKKERIJEN B.V.,DEURNE,1380,0,Noord-Brabant,PV30,Deurne,0762
STEIJN HOGENELST OOSTERHOUT B.V.,OOSTERHOUT NB,15942,0,Noord-Brabant,PV30,Land van Cuijk,1982
STEIJN LUPINENWEG B.V.,DEURNE,2288,0,Noord-Brabant,PV30,Deurne,0762
STEINBERG RINGFABRIEK AMSTERDAM B.V.,AMSTERDAM,20884,0,Noord-Holland,PV27,Amsterdam,0363
STEINBERG RINGFABRIEK B.V.,ROTTERDAM,8102,0,Zuid-Holland,PV28,Rotterdam,0599
STEINER,NIJMEGEN,10766,0,Gelderland,PV25,Nijmegen,0268
STEINERBOS B.V.,STEIN LB,81274,0,Limburg,PV31,Stein,0971
STEINFORT,ZOETERMEER,1156,0,Zuid-Holland,PV28,Zoetermeer,0637
STEK PANCAKES B.V.,GRONINGEN,8568,0,Groningen,PV20,Groningen,0014
STEKBEDRIJF BERGS B.V.,HEYTHUYSEN,35080,0,Limburg,PV31,Leudal,1640
STEKELENBURG,BOXTEL,4888,0,Noord-Brabant,PV30,Boxtel,0757
STEKELENBURG,DRUTEN,2704,0,Gelderland,PV25,Druten,0225
STEKELENBURG,OISTERWIJK,1690,0,Noord-Brabant,PV30,Oisterwijk,0824
STEKELENBURG,ZEVENHUIZEN ZH,15348,0,Zuid-Holland,PV28,Zuidplas,1892
STEKELENBURG,SCHOONHOVEN,3392,0,Zuid-Holland,PV28,Krimpenerwaard,1931
STEKELINCK MODE B.V.,SLUIS,2784,0,Zeeland,PV29,Sluis,1714
STEL,ROTTERDAM,392,0,Zuid-Holland,PV28,Rotterdam,0599
S-TEL HOLDING B.V.,BERGSCHENHOEK,44854,0,Zuid-Holland,PV28,Lansingerland,1621
STELLA TEXEL B.V.,DEN BURG,11368,0,Noord-Holland,PV27,Texel,0448
STELLA ZUID B.V.,MAASTRICHT,18115,0,Limburg,PV31,Maastricht,0935
STELLING SPORT B.V.,ARNHEM,10032,0,Gelderland,PV25,Arnhem,0202
STELT,NIEUWENDIJK NB,2020,0,Noord-Brabant,PV30,Land van Cuijk,1982
STENA,AMSTERDAM,122,0,Noord-Holland,PV27,Amsterdam,0363
STENEKER,BAARN,1524,0,Utrecht,PV26,Baarn,0308
STENSEN,BILTHOVEN,27010,0,Utrecht,PV26,De Bilt,0310
STEP B.V.,DELFGAUW,21454,0,Zuid-Holland,PV28,Pijnacker-Nootdorp,1926
STEPANYAN,EETHEN,1568,0,Noord-Brabant,PV30,Altena,1959
STEPFIVE COMMUNICATIE EN DESIGN B.V.,EDE GLD,2920,0,Gelderland,PV25,Duiven,0226
STEPPIN' OUT FASHION B.V.,S-HERTOGENBOSCH,117470,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
STEPPING STONE PRODUCTIES B.V.,AMSTERDAM,13130,0,Noord-Holland,PV27,Amsterdam,0363
STEPS FOOTSOCKS B.V.,OOST WEST EN MIDDELBEERS,40670,0,Noord-Brabant,PV30,Oirschot,0823
STEPS HOLDING B.V.,OOST WEST EN MIDDELBEERS,11020,0,Noord-Brabant,PV30,Oirschot,0823
STER,MIJDRECHT,3246,0,Utrecht,PV26,De Ronde Venen,0736
STER AMUSEMENTSAPPARATUUR B.V.,OMMEN,20430,0,Overijssel,PV23,Ommen,0175
STERK,ZWIJNDRECHT,3428,0,Zuid-Holland,PV28,Zwijndrecht,0642
STERK B.V.,DRACHTEN,119440,0,Fryslân,PV21,Smallingerland,0090
STERK IN AFBOUW AMSTERDAM B.V.,AMSTERDAM,14798,0,Noord-Holland,PV27,Amsterdam,0363
STERK LETSELSCHADE B.V.,AMSTERDAM,2598,0,Noord-Holland,PV27,Amsterdam,0363
STERK METAAL B.V.,DRACHTEN,13524,0,Fryslân,PV21,Smallingerland,0090
STERK WATERWERKEN B.V.,DRACHTEN,3598,0,Fryslân,PV21,Smallingerland,0090
STERK WERK COMMUNICATIE B.V.,ROTTERDAM,21612,0,Zuid-Holland,PV28,Rotterdam,0599
STERKEN,VALKENSWAARD,4127,0,Noord-Brabant,PV30,Valkenswaard,0858
STERKENS,DONGEN,19932,0,Noord-Brabant,PV30,Dongen,0766
STERN 1M B.V.,NIEUWEGEIN,431650,0,Utrecht,PV26,Nieuwegein,0356
STERN 2R B.V.,EINDHOVEN,145232,0,Noord-Brabant,PV30,Eindhoven,0772
STERN 3F B.V.,HOOFDDORP,303912,0,Noord-Holland,PV27,Haarlemmermeer,0394
STERN 4F B.V.,HOUTEN,32042,0,Utrecht,PV26,Houten,0321
STERN 4J B.V.,HAARLEM,24528,0,Noord-Holland,PV27,Haarlem,0392
STERN 4V B.V.,HAARLEM,129346,0,Noord-Holland,PV27,Haarlem,0392
STERN 5K B.V.,PURMEREND,34622,0,Noord-Holland,PV27,Purmerend,0439
STERN 5O B.V.,WORMERVEER,123186,0,Noord-Holland,PV27,Zaanstad,0479
STERN TELECOM B.V.,HOOFDDORP,3732,0,Noord-Holland,PV27,Haarlemmermeer,0394
STERNPOINT B.V.,AMSTERDAM-DUIVENDRECHT,239470,0,Noord-Holland,PV27,Ouder-Amstel,0437
STERNRENT B.V.,PURMEREND,74812,0,Noord-Holland,PV27,Purmerend,0439
STERRE AREND B.V.,WIJCHEN,31430,0,Gelderland,PV25,Wijchen,0296
STERREBOS B.V.,BEUNINGEN OV,12470,0,Overijssel,PV23,Losser,0168
STERREN,MILLINGEN AAN DE RIJN,7544,0,Gelderland,PV25,Berg en Dal,1945
STETRIN SECURITY B.V.,DIEMEN,2002,0,Noord-Holland,PV27,Diemen,0384
STEVE SWEET MUSIC B.V.,BERGSCHENHOEK,1456,0,Zuid-Holland,PV28,Lansingerland,1621
STEVENS,EIJSDEN,13366,0,Limburg,PV31,Eijsden-Margraten,1903
STEVENS,ULESTRATEN,780,0,Limburg,PV31,Meerssen,0938
STEVENS VAN ABBE,AMSTELVEEN,644,0,Noord-Holland,PV27,Amstelveen,0362
STEW & SKIRTS B.V.,AMSTERDAM,2528,0,Noord-Holland,PV27,Amsterdam,0363
STG THEATERS DILIGENTIA EN PEPIJN,S-GRAVENHAGE,22918,0,Zuid-Holland,PV28,'s-Gravenhage,0518
STG TOUROPERATING B.V.,VALKENBURG LB,5490,0,Limburg,PV31,Valkenburg aan de Geul,0994
STG. DE CHINESE BRUG,S-GRAVENHAGE,1542,0,Zuid-Holland,PV28,'s-Gravenhage,0518
STH B.V.,KLUNDERT,10244,0,Noord-Brabant,PV30,Moerdijk,1709
STIBBE,S-GRAVENHAGE,1928,0,Zuid-Holland,PV28,'s-Gravenhage,0518
STICHT. TOT INSTANDHOUDING V/D DIER-GAARDE VAN HET KONINKLIJK ZOOLOGISCHGENOOTSCHAP NATURA ARTIS MAGISTRA,AMSTERDAM,307534,0,Noord-Holland,PV27,Amsterdam,0363
"STICHTING "" CONNY JANSSEN DANST """,ROTTERDAM,37082,0,Zuid-Holland,PV28,Rotterdam,0599
"STICHTING "" DE WARANDE""",SINT JANSTEEN,3270,0,Zeeland,PV29,Hulst,0677
"STICHTING ""APENHEUL""",APELDOORN,258108,0,Gelderland,PV25,Apeldoorn,0200
"STICHTING ""DE DROMMEDARIS""",ENKHUIZEN,8366,0,Noord-Holland,PV27,Enkhuizen,0388
"STICHTING ""DE KANSENFABRIEK""",WAALWIJK,3486,0,Noord-Brabant,PV30,Waalwijk,0867
"STICHTING ""DE LAWEI""",DRACHTEN,47670,0,Fryslân,PV21,Smallingerland,0090
"STICHTING ""DE NACHTEGAAL""",ACHTMAAL,2080,0,Noord-Brabant,PV30,Zundert,0879
"STICHTING ""DE NATURIJ""",DRACHTEN,20646,0,Fryslân,PV21,Smallingerland,0090
"STICHTING ""DE ONTMOETING""",ERMELO,9360,0,Gelderland,PV25,Ermelo,0233
"STICHTING ""DE POORT"" CENTRUM VOOR SPIRITUALITEIT",GRONINGEN,1384,0,Groningen,PV20,Groningen,0014
"STICHTING ""DE WATERAKKERS""",HEEMSKERK,28148,0,Noord-Holland,PV27,Heemskerk,0396
"STICHTING ""DEN HEUVEL""",ALPHEN NB,3796,0,Noord-Brabant,PV30,Land van Cuijk,1982
"STICHTING ""ENDER""",ENSCHEDE,1944,0,Overijssel,PV23,Enschede,0153
"STICHTING ""HEKSENWAAG""",OUDEWATER,4482,0,Utrecht,PV26,Oudewater,0589
"STICHTING ""HET NATIONALE PARK DE HOGE VELUWE""",HOENDERLOO,131348,0,Gelderland,PV25,Apeldoorn,0200
"STICHTING ""HET SPOOKBOS""",EEMNES,10496,0,Utrecht,PV26,Eemnes,0317
"STICHTING ""INTERNATIONAAL JURIDISCH INSTITUUT""",S-GRAVENHAGE,12688,0,Zuid-Holland,PV28,'s-Gravenhage,0518
"STICHTING ""MUNTTHEATER""",WEERT,23902,0,Limburg,PV31,Weert,0988
"STICHTING ""MUNTTHEATER""",WEERT,546,0,Limburg,PV31,Weert,0988
"STICHTING ""NEDERLANDS BAKKERIJMUSEUM ' HET WARME LAND' """,HATTEM,31456,0,Gelderland,PV25,Hattem,0244
"STICHTING ""ONS HUIS""",ALMEN,1896,0,Gelderland,PV25,Lochem,0262
"STICHTING ""ONTMOETINGSCENTRUM PESSE"" E.O.",PESSE,3758,0,Drenthe,PV22,Hoogeveen,0118
"STICHTING ""PAASHEUVELGROEP""",VIERHOUTEN,112056,0,Gelderland,PV25,Nunspeet,0302
"STICHTING ""WAARHEID, EENVOUD EN LIEFDE""",EPE,2890,0,Gelderland,PV25,Epe,0232
STICHTING A SEAL CENTRUM VOOR ZEEZOOGDIERENZORG,STELLENDAM,19832,0,Zuid-Holland,PV28,Goeree-Overflakkee,1924
STICHTING A.M.V.J. SPORTCENTRUM,AMSTELVEEN,2858,0,Noord-Holland,PV27,Amstelveen,0362
STICHTING A.M.V.J. SPORTCENTRUM,AMSTELVEEN,4064,0,Noord-Holland,PV27,Amstelveen,0362
STICHTING A.S.W.H.,HENDRIK-IDO-AMBACHT,1726,0,Zuid-Holland,PV28,Hendrik-Ido-Ambacht,0531
STICHTING AAN DE SLINGER,HOUTEN,11670,0,Utrecht,PV26,Houten,0321
STICHTING ABC HAARLEM ARCHITECTUUR EN BOUWHISTORIE,HAARLEM,2488,0,Noord-Holland,PV27,Haarlem,0392
STICHTING ACET ZORG,NIJMEGEN,5592,0,Gelderland,PV25,Nijmegen,0268
STICHTING AGALAB,AMSTERDAM,2228,0,Noord-Holland,PV27,Amsterdam,0363
STICHTING AGO ZWEMBAD,DIEMEN,4064,0,Noord-Holland,PV27,Diemen,0384
STICHTING AGOGO,AMSTERDAM,2590,0,Noord-Holland,PV27,Amsterdam,0363
STICHTING AGORA RUCPHEN,RUCPHEN,6324,0,Noord-Brabant,PV30,Rucphen,0840
STICHTING AIRBORNE MUSEUM,OOSTERBEEK,12416,0,Gelderland,PV25,Renkum,0274
STICHTING AKOESTICUM,EDE GLD,63724,0,Gelderland,PV25,Duiven,0226
STICHTING AKTIVITEITENWERK HIJKEN EN OMSTREKEN,HIJKEN,2502,0,Drenthe,PV22,Midden-Drenthe,1731
STICHTING AKVO,AMSTERDAM,61706,0,Noord-Holland,PV27,Amsterdam,0363
STICHTING ALAE,LEENS,8988,0,Groningen,PV20,Het Hogeland,1966
STICHTING ALDFAERS ERF,ALLINGAWIER,5046,0,Fryslân,PV21,Súdwest-Fryslân,1900
STICHTING ALLEGOEDS,LUNTEREN,48558,0,Gelderland,PV25,Ede,0228
STICHTING ALLEGOEDS,LUNTEREN,30702,0,Gelderland,PV25,Ede,0228
STICHTING ALLIANCE FRANCAISE ROTTERDAM,ROTTERDAM,4106,0,Zuid-Holland,PV28,Rotterdam,0599
STICHTING ALMEERSE THEATERS,ALMERE,53830,0,Flevoland,PV24,Almere,0034
STICHTING ALMERE CITY MARKETING,ALMERE,19610,0,Flevoland,PV24,Almere,0034
STICHTING AMELANDER MUSEA,NES AMELAND,18540,0,Fryslân,PV21,Ameland,0060
STICHTING AMSTERDAM ART,AMSTERDAM,8426,0,Noord-Holland,PV27,Amsterdam,0363
STICHTING AMSTERDAM DANCE EVENT,AMSTERDAM,47954,0,Noord-Holland,PV27,Amsterdam,0363
STICHTING AMSTERDAM LIGHT FESTIVAL,AMSTERDAM,22524,0,Noord-Holland,PV27,Amsterdam,0363
STICHTING AMSTERDAM&PARTNERS,AMSTERDAM,199462,0,Noord-Holland,PV27,Amsterdam,0363
STICHTING AMSTERDAMS FILMHUIS,AMSTERDAM,23764,0,Noord-Holland,PV27,Amsterdam,0363
STICHTING ANTON PIECK MUSEUM,HATTEM,996,0,Gelderland,PV25,Hattem,0244
STICHTING AQUACENTRUM DEN HELDER,DEN HELDER,32398,0,Noord-Holland,PV27,Den Helder,0400
STICHTING ARATAME HEALTH,HEERLEN,19442,0,Limburg,PV31,Heerlen,0917
STICHTING ARBEID4ALL,AKERSLOOT,55016,0,Noord-Holland,PV27,Castricum,0383
STICHTING ARBEIDSLOKET MET PENSIOEN,GRONINGEN,7256,0,Groningen,PV20,Groningen,0014
STICHTING ARCADES,BREDA,3626,0,Noord-Brabant,PV30,Breda,0758
STICHTING ARCHITECTUUR LOKAAL,AMSTERDAM,17528,0,Noord-Holland,PV27,Amsterdam,0363
STICHTING ARMINIUS,ROTTERDAM,5642,0,Zuid-Holland,PV28,Rotterdam,0599
STICHTING ARTHARPE,ADORP,680,0,Groningen,PV20,Het Hogeland,1966
STICHTING BAKKERIJ MUSEUM DE OUDE BAKKERIJ,MEDEMBLIK,3308,0,Noord-Holland,PV27,Medemblik,0420
STICHTING BAROKCONCERTEN NEDERLAND,ELBURG,9060,0,Gelderland,PV25,Elburg,0230
STICHTING BARON VAN DEN BOGAERDE VANTERBRUGGE KASTEEL HEESWIJK,HEESWIJK-DINTHER,23742,0,Noord-Brabant,PV30,Bernheze,1721
STICHTING BEDTIMESTORIES,S-GRAVENHAGE,3862,0,Zuid-Holland,PV28,'s-Gravenhage,0518
STICHTING BEELDENDE KUNST AMSTERDAM,AMSTERDAM,15476,0,Noord-Holland,PV27,Amsterdam,0363
STICHTING BEHEER BINNENSPORTACCOMMODATIES BEESEL,REUVER,6684,0,Limburg,PV31,Beesel,0889
STICHTING BEHEER BADHUIS,AMSTERDAM,2040,0,Noord-Holland,PV27,Amsterdam,0363
"STICHTING BEHEER DORPSHUIS ""DE ONDERDIJK""",WERVERSHOOF,2166,0,Noord-Holland,PV27,Medemblik,0420
STICHTING BEHEER EN EXPLOITATIE SPORTACCOMODATIE QUINTUS,HONSELERSDIJK,1566,0,Zuid-Holland,PV28,Westland,1783
STICHTING BEHEER EN EXPLOITATIE DE ZANDSTEEG,UDDEL,658,0,Gelderland,PV25,Apeldoorn,0200
STICHTING BEHEER HORECA DORPSHUIS HEEZE,HEEZE,8990,0,Noord-Brabant,PV30,Heeze-Leende,1658
STICHTING BEHEER KANTINE VV ZUIDHORN,ZUIDHORN,1966,0,Groningen,PV20,Westerkwartier,1969
STICHTING BEHEER KAPELAAN LOCHTMANHUIS,MAASTRICHT,686,0,Limburg,PV31,Maastricht,0935
STICHTING BEHEER MFC STEENWIJKERWOLD,STEENWIJKERWOLD,688,0,Overijssel,PV23,Steenwijkerland,1708
STICHTING BEHEER MULTIFUNCTIONEEL CENTRUM NIEUW DEN HELDER,DEN HELDER,5306,0,Noord-Holland,PV27,Den Helder,0400
STICHTING BEHEER SPORT- EN RECREATIEBAD DE KOLK,WIERDEN,21700,0,Overijssel,PV23,Wierden,0189
STICHTING BEHEER SPORTHAL DEDEMSVAART,DEDEMSVAART,1618,0,Overijssel,PV23,Hardenberg,0160
STICHTING BEHEER STADIONBAR DE AFTRAP,EINDHOVEN,11696,0,Noord-Brabant,PV30,Eindhoven,0772
STICHTING BEHEER SUPPORTERSHOME AJAX,AMSTERDAM,4862,0,Noord-Holland,PV27,Amsterdam,0363
STICHTING BEHEER WARENAR,WASSENAAR,6472,0,Zuid-Holland,PV28,Wassenaar,0629
STICHTING BEHEERSCOMMISSIE SPORTCOMPLEX IT BOSK,BITGUM,1386,0,Fryslân,PV21,Waadhoeke,1949
STICHTING BEHOUD GEERTRUIDSKERK,GEERTRUIDENBERG,1842,0,Noord-Brabant,PV30,Geertruidenberg,0779
STICHTING BESTEMMING NOORDOOST-BRABANT,LIEMPDE,29134,0,Noord-Brabant,PV30,Boxtel,0757
STICHTING BESTUURSORGAAN ELZENBURG,VUGHT,5312,0,Noord-Brabant,PV30,Vught,0865
"STICHTING BETAALD VOETBAL ""EXCELSIOR""",ROTTERDAM,124188,0,Zuid-Holland,PV28,Rotterdam,0599
STICHTING BEUM,DORST,16430,0,Noord-Brabant,PV30,Oosterhout,0826
STICHTING BEVO H.C. HANDBALPROMOTION,BERINGE,4438,0,Limburg,PV31,Peel en Maas,1894
STICHTING BEVORDERING MUZIEKIMPROVISATIE,TILBURG,7466,0,Noord-Brabant,PV30,Tilburg,0855
STICHTING BEVRIJDINGSMUSEUM ZEELAND,NIEUWDORP ZLD,7268,0,Zeeland,PV29,Borsele,0654
STICHTING BEWONERSINITIATIEF BUURTCENTRUM WORMERVEER,WORMERVEER,1306,0,Noord-Holland,PV27,Zaanstad,0479
STICHTING BEZOEKERSCENTRUM DE GROTE RIVIEREN,HEEREWAARDEN,1486,0,Gelderland,PV25,Maasdriel,0263
STICHTING BIBELOT,DORDRECHT,18628,0,Zuid-Holland,PV28,Dordrecht,0505
STICHTING BIESBOSCH MUSEUMEILAND,WERKENDAM,20400,0,Noord-Brabant,PV30,Altena,1959
STICHTING BIJZONDER IN BEWEGING,SITTARD,3248,0,Limburg,PV31,Sittard-Geleen,1883
STICHTING BIMHUIS,AMSTERDAM,23216,0,Noord-Holland,PV27,Amsterdam,0363
STICHTING BINNENDIEZE 'S-HERTOGENBOSCH,S-HERTOGENBOSCH,10520,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
